Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = 0.0819x + 10,0.0819,10,3,320,36.2222,1634.513043,1.976781
y = 0.0819x + 10,0.0819,10,3,320,36.2222,1736.866341,1.942263
y = 0.0819x + 10,0.0819,10,3,320,36.2222,1845.629008,1.907366
y = 0.0819x + 10,0.0819,10,3,320,36.2222,1961.202399,1.871457
y = 0.0819x + 10,0.0819,10,3,320,36.2222,2084.013003,1.834564
y = 0.0819x + 10,0.0819,10,3,320,36.2222,2214.514014,1.796631
y = 0.0819x + 10,0.0819,10,3,320,36.2222,2353.187005,1.758013
y = 0.0819x + 10,0.0819,10,3,320,36.2222,2500.543706,1.71831
y = 0.0819x + 10,0.0819,10,3,320,36.2222,2657.127893,1.677802
y = 0.0819x + 10,0.0819,10,3,320,36.2222,2823.517389,1.637186
y = 0.0819x + 10,0.0819,10,3,320,36.2222,3000.326206,1.595452
y = 0.0819x + 10,0.0819,10,3,320,36.2222,3188.2068,1.553107
y = 0.0819x + 10,0.0819,10,3,320,36.2222,3387.852488,1.510479
y = 0.0819x + 10,0.0819,10,3,400,42.7778,100.0,2.674444
y = 0.0819x + 10,0.0819,10,3,400,42.7778,106.262006,2.673704
y = 0.0819x + 10,0.0819,10,3,400,42.7778,112.916138,2.672192
y = 0.0819x + 10,0.0819,10,3,400,42.7778,119.986953,2.66155
y = 0.0819x + 10,0.0819,10,3,400,42.7778,127.500543,2.657136
y = 0.0819x + 10,0.0819,10,3,400,42.7778,135.484634,2.655979
y = 0.0819x + 10,0.0819,10,3,400,42.7778,143.968689,2.652024
y = 0.0819x + 10,0.0819,10,3,400,42.7778,152.984017,2.645828
y = 0.0819x + 10,0.0819,10,3,400,42.7778,162.563884,2.639293
y = 0.0819x + 10,0.0819,10,3,400,42.7778,172.743644,2.63308
y = 0.0819x + 10,0.0819,10,3,400,42.7778,183.56086,2.62679
y = 0.0819x + 10,0.0819,10,3,400,42.7778,195.055452,2.618951
y = 0.0819x + 10,0.0819,10,3,400,42.7778,207.269835,2.608723
y = 0.0819x + 10,0.0819,10,3,400,42.7778,220.249084,2.601047
y = 0.0819x + 10,0.0819,10,3,400,42.7778,234.041094,2.595885
y = 0.0819x + 10,0.0819,10,3,400,42.7778,248.69676,2.583588
y = 0.0819x + 10,0.0819,10,3,400,42.7778,264.270165,2.577867
y = 0.0819x + 10,0.0819,10,3,400,42.7778,280.818777,2.566332
y = 0.0819x + 10,0.0819,10,3,400,42.7778,298.403665,2.555153
y = 0.0819x + 10,0.0819,10,3,400,42.7778,317.089719,2.545262
y = 0.0819x + 10,0.0819,10,3,400,42.7778,336.945895,2.534256
y = 0.0819x + 10,0.0819,10,3,400,42.7778,358.045466,2.522005
y = 0.0819x + 10,0.0819,10,3,400,42.7778,380.466293,2.510377
y = 0.0819x + 10,0.0819,10,3,400,42.7778,404.291113,2.498963
y = 0.0819x + 10,0.0819,10,3,400,42.7778,429.607845,2.483522
y = 0.0819x + 10,0.0819,10,3,400,42.7778,456.509913,2.469896
y = 0.0819x + 10,0.0819,10,3,400,42.7778,485.096589,2.455773
y = 0.0819x + 10,0.0819,10,3,400,42.7778,515.473364,2.439914
y = 0.0819x + 10,0.0819,10,3,400,42.7778,547.752335,2.42248
y = 0.0819x + 10,0.0819,10,3,400,42.7778,582.052617,2.406528
y = 0.0819x + 10,0.0819,10,3,400,42.7778,618.500784,2.387383
y = 0.0819x + 10,0.0819,10,3,400,42.7778,657.231338,2.368885
y = 0.0819x + 10,0.0819,10,3,400,42.7778,698.387201,2.349116
y = 0.0819x + 10,0.0819,10,3,400,42.7778,742.120246,2.329729
y = 0.0819x + 10,0.0819,10,3,400,42.7778,788.591858,2.307384
y = 0.0819x + 10,0.0819,10,3,400,42.7778,837.973524,2.285184
y = 0.0819x + 10,0.0819,10,3,400,42.7778,890.447473,2.262385
y = 0.0819x + 10,0.0819,10,3,400,42.7778,946.207343,2.238307
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1005.4589,2.213431
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1068.420792,2.186795
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1135.325362,2.160299
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1206.419499,2.131949
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1281.965555,2.103288
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1362.24231,2.073227
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1447.546,2.041516
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1538.191411,2.00939
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1634.513043,1.976781
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1736.866341,1.942263
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1845.629008,1.907366
y = 0.0819x + 10,0.0819,10,3,400,42.7778,1961.202399,1.871457
y = 0.0819x + 10,0.0819,10,3,400,42.7778,2084.013003,1.834564
y = 0.0819x + 10,0.0819,10,3,400,42.7778,2214.514014,1.796631
y = 0.0819x + 10,0.0819,10,3,400,42.7778,2353.187005,1.758013
y = 0.0819x + 10,0.0819,10,3,400,42.7778,2500.543706,1.71831
y = 0.0819x + 10,0.0819,10,3,400,42.7778,2657.127893,1.677802
y = 0.0819x + 10,0.0819,10,3,400,42.7778,2823.517389,1.637186
y = 0.0819x + 10,0.0819,10,3,400,42.7778,3000.326206,1.595452
y = 0.0819x + 10,0.0819,10,3,400,42.7778,3188.2068,1.553107
y = 0.0819x + 10,0.0819,10,3,400,42.7778,3387.852488,1.510479
y = 0.1167x + 10,0.1167,10,4,80,19.3333,100.0,2.719831
y = 0.1167x + 10,0.1167,10,4,80,19.3333,106.262006,2.719047
y = 0.1167x + 10,0.1167,10,4,80,19.3333,112.916138,2.717468
y = 0.1167x + 10,0.1167,10,4,80,19.3333,119.986953,2.706515
y = 0.1167x + 10,0.1167,10,4,80,19.3333,127.500543,2.701951
y = 0.1167x + 10,0.1167,10,4,80,19.3333,135.484634,2.700727
y = 0.1167x + 10,0.1167,10,4,80,19.3333,143.968689,2.696627
y = 0.1167x + 10,0.1167,10,4,80,19.3333,152.984017,2.690223
y = 0.1167x + 10,0.1167,10,4,80,19.3333,162.563884,2.683467
y = 0.1167x + 10,0.1167,10,4,80,19.3333,172.743644,2.677037
y = 0.1167x + 10,0.1167,10,4,80,19.3333,183.56086,2.670523
y = 0.1167x + 10,0.1167,10,4,80,19.3333,195.055452,2.662414
y = 0.1167x + 10,0.1167,10,4,80,19.3333,207.269835,2.651847
y = 0.1167x + 10,0.1167,10,4,80,19.3333,220.249084,2.643892
y = 0.1167x + 10,0.1167,10,4,80,19.3333,234.041094,2.638512
y = 0.1167x + 10,0.1167,10,4,80,19.3333,248.69676,2.625802
y = 0.1167x + 10,0.1167,10,4,80,19.3333,264.270165,2.619832
y = 0.1167x + 10,0.1167,10,4,80,19.3333,280.818777,2.607887
y = 0.1167x + 10,0.1167,10,4,80,19.3333,298.403665,2.596299
y = 0.1167x + 10,0.1167,10,4,80,19.3333,317.089719,2.586022
y = 0.1167x + 10,0.1167,10,4,80,19.3333,336.945895,2.574591
y = 0.1167x + 10,0.1167,10,4,80,19.3333,358.045466,2.56187
y = 0.1167x + 10,0.1167,10,4,80,19.3333,380.466293,2.549777
y = 0.1167x + 10,0.1167,10,4,80,19.3333,404.291113,2.53789
y = 0.1167x + 10,0.1167,10,4,80,19.3333,429.607845,2.521856
y = 0.1167x + 10,0.1167,10,4,80,19.3333,456.509913,2.50767
y = 0.1167x + 10,0.1167,10,4,80,19.3333,485.096589,2.492957
y = 0.1167x + 10,0.1167,10,4,80,19.3333,515.473364,2.476446
y = 0.1167x + 10,0.1167,10,4,80,19.3333,547.752335,2.4583
y = 0.1167x + 10,0.1167,10,4,80,19.3333,582.052617,2.441655
y = 0.1167x + 10,0.1167,10,4,80,19.3333,618.500784,2.421712
y = 0.1167x + 10,0.1167,10,4,80,19.3333,657.231338,2.402411
y = 0.1167x + 10,0.1167,10,4,80,19.3333,698.387201,2.381783
y = 0.1167x + 10,0.1167,10,4,80,19.3333,742.120246,2.361522
y = 0.1167x + 10,0.1167,10,4,80,19.3333,788.591858,2.338198
y = 0.1167x + 10,0.1167,10,4,80,19.3333,837.973524,2.314995
y = 0.1167x + 10,0.1167,10,4,80,19.3333,890.447473,2.291149
y = 0.1167x + 10,0.1167,10,4,80,19.3333,946.207343,2.26596
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1005.4589,2.239919
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1068.420792,2.212039
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1135.325362,2.184269
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1206.419499,2.154559
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1281.965555,2.124494
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1362.24231,2.092954
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1447.546,2.059683
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1538.191411,2.025946
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1634.513043,1.991674
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1736.866341,1.955406
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1845.629008,1.918708
y = 0.1167x + 10,0.1167,10,4,80,19.3333,1961.202399,1.880936
y = 0.1167x + 10,0.1167,10,4,80,19.3333,2084.013003,1.84212
y = 0.1167x + 10,0.1167,10,4,80,19.3333,2214.514014,1.802204
y = 0.1167x + 10,0.1167,10,4,80,19.3333,2353.187005,1.761557
y = 0.1167x + 10,0.1167,10,4,80,19.3333,2500.543706,1.719774
y = 0.1167x + 10,0.1167,10,4,80,19.3333,2657.127893,1.677148
y = 0.1167x + 10,0.1167,10,4,80,19.3333,2823.517389,1.634403
y = 0.1167x + 10,0.1167,10,4,80,19.3333,3000.326206,1.590511
y = 0.1167x + 10,0.1167,10,4,80,19.3333,3188.2068,1.546003
y = 0.1167x + 10,0.1167,10,4,80,19.3333,3387.852488,1.501229
y = 0.1167x + 10,0.1167,10,4,160,28.6667,100.0,2.719831
y = 0.1167x + 10,0.1167,10,4,160,28.6667,106.262006,2.719047
y = 0.1167x + 10,0.1167,10,4,160,28.6667,112.916138,2.717468
y = 0.1167x + 10,0.1167,10,4,160,28.6667,119.986953,2.706515
y = 0.1167x + 10,0.1167,10,4,160,28.6667,127.500543,2.701951
y = 0.1167x + 10,0.1167,10,4,160,28.6667,135.484634,2.700727
y = 0.1167x + 10,0.1167,10,4,160,28.6667,143.968689,2.696627
y = 0.1167x + 10,0.1167,10,4,160,28.6667,152.984017,2.690223
y = 0.1167x + 10,0.1167,10,4,160,28.6667,162.563884,2.683467
y = 0.1167x + 10,0.1167,10,4,160,28.6667,172.743644,2.677037
y = 0.1167x + 10,0.1167,10,4,160,28.6667,183.56086,2.670523
y = 0.1167x + 10,0.1167,10,4,160,28.6667,195.055452,2.662414
y = 0.1167x + 10,0.1167,10,4,160,28.6667,207.269835,2.651847
y = 0.1167x + 10,0.1167,10,4,160,28.6667,220.249084,2.643892
y = 0.1167x + 10,0.1167,10,4,160,28.6667,234.041094,2.638512
y = 0.1167x + 10,0.1167,10,4,160,28.6667,248.69676,2.625802
y = 0.1167x + 10,0.1167,10,4,160,28.6667,264.270165,2.619832
y = 0.1167x + 10,0.1167,10,4,160,28.6667,280.818777,2.607887
y = 0.1167x + 10,0.1167,10,4,160,28.6667,298.403665,2.596299
y = 0.1167x + 10,0.1167,10,4,160,28.6667,317.089719,2.586022
y = 0.1167x + 10,0.1167,10,4,160,28.6667,336.945895,2.574591
y = 0.1167x + 10,0.1167,10,4,160,28.6667,358.045466,2.56187
y = 0.1167x + 10,0.1167,10,4,160,28.6667,380.466293,2.549777
y = 0.1167x + 10,0.1167,10,4,160,28.6667,404.291113,2.53789
y = 0.1167x + 10,0.1167,10,4,160,28.6667,429.607845,2.521856
y = 0.1167x + 10,0.1167,10,4,160,28.6667,456.509913,2.50767
y = 0.1167x + 10,0.1167,10,4,160,28.6667,485.096589,2.492957
y = 0.1167x + 10,0.1167,10,4,160,28.6667,515.473364,2.476446
y = 0.1167x + 10,0.1167,10,4,160,28.6667,547.752335,2.4583
y = 0.1167x + 10,0.1167,10,4,160,28.6667,582.052617,2.441655
y = 0.1167x + 10,0.1167,10,4,160,28.6667,618.500784,2.421712
y = 0.1167x + 10,0.1167,10,4,160,28.6667,657.231338,2.402411
y = 0.1167x + 10,0.1167,10,4,160,28.6667,698.387201,2.381783
y = 0.1167x + 10,0.1167,10,4,160,28.6667,742.120246,2.361522
y = 0.1167x + 10,0.1167,10,4,160,28.6667,788.591858,2.338198
y = 0.1167x + 10,0.1167,10,4,160,28.6667,837.973524,2.314995
y = 0.1167x + 10,0.1167,10,4,160,28.6667,890.447473,2.291149
y = 0.1167x + 10,0.1167,10,4,160,28.6667,946.207343,2.26596
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1005.4589,2.239919
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1068.420792,2.212039
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1135.325362,2.184269
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1206.419499,2.154559
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1281.965555,2.124494
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1362.24231,2.092954
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1447.546,2.059683
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1538.191411,2.025946
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1634.513043,1.991674
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1736.866341,1.955406
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1845.629008,1.918708
y = 0.1167x + 10,0.1167,10,4,160,28.6667,1961.202399,1.880936
y = 0.1167x + 10,0.1167,10,4,160,28.6667,2084.013003,1.84212
y = 0.1167x + 10,0.1167,10,4,160,28.6667,2214.514014,1.802204
y = 0.1167x + 10,0.1167,10,4,160,28.6667,2353.187005,1.761557
y = 0.1167x + 10,0.1167,10,4,160,28.6667,2500.543706,1.719774
y = 0.1167x + 10,0.1167,10,4,160,28.6667,2657.127893,1.677148
y = 0.1167x + 10,0.1167,10,4,160,28.6667,2823.517389,1.634403
y = 0.1167x + 10,0.1167,10,4,160,28.6667,3000.326206,1.590511
y = 0.1167x + 10,0.1167,10,4,160,28.6667,3188.2068,1.546003
y = 0.1167x + 10,0.1167,10,4,160,28.6667,3387.852488,1.501229
y = 0.1167x + 10,0.1167,10,4,240,38.0,100.0,2.719831
y = 0.1167x + 10,0.1167,10,4,240,38.0,106.262006,2.719047
y = 0.1167x + 10,0.1167,10,4,240,38.0,112.916138,2.717468
y = 0.1167x + 10,0.1167,10,4,240,38.0,119.986953,2.706515
y = 0.1167x + 10,0.1167,10,4,240,38.0,127.500543,2.701951
y = 0.1167x + 10,0.1167,10,4,240,38.0,135.484634,2.700727
y = 0.1167x + 10,0.1167,10,4,240,38.0,143.968689,2.696627
y = 0.1167x + 10,0.1167,10,4,240,38.0,152.984017,2.690223
y = 0.1167x + 10,0.1167,10,4,240,38.0,162.563884,2.683467
y = 0.1167x + 10,0.1167,10,4,240,38.0,172.743644,2.677037
y = 0.1167x + 10,0.1167,10,4,240,38.0,183.56086,2.670523
y = 0.1167x + 10,0.1167,10,4,240,38.0,195.055452,2.662414
y = 0.1167x + 10,0.1167,10,4,240,38.0,207.269835,2.651847
y = 0.1167x + 10,0.1167,10,4,240,38.0,220.249084,2.643892
y = 0.1167x + 10,0.1167,10,4,240,38.0,234.041094,2.638512
y = 0.1167x + 10,0.1167,10,4,240,38.0,248.69676,2.625802
y = 0.1167x + 10,0.1167,10,4,240,38.0,264.270165,2.619832
y = 0.1167x + 10,0.1167,10,4,240,38.0,280.818777,2.607887
y = 0.1167x + 10,0.1167,10,4,240,38.0,298.403665,2.596299
y = 0.1167x + 10,0.1167,10,4,240,38.0,317.089719,2.586022
y = 0.1167x + 10,0.1167,10,4,240,38.0,336.945895,2.574591
y = 0.1167x + 10,0.1167,10,4,240,38.0,358.045466,2.56187
y = 0.1167x + 10,0.1167,10,4,240,38.0,380.466293,2.549777
y = 0.1167x + 10,0.1167,10,4,240,38.0,404.291113,2.53789
y = 0.1167x + 10,0.1167,10,4,240,38.0,429.607845,2.521856
y = 0.1167x + 10,0.1167,10,4,240,38.0,456.509913,2.50767
y = 0.1167x + 10,0.1167,10,4,240,38.0,485.096589,2.492957
y = 0.1167x + 10,0.1167,10,4,240,38.0,515.473364,2.476446
y = 0.1167x + 10,0.1167,10,4,240,38.0,547.752335,2.4583
y = 0.1167x + 10,0.1167,10,4,240,38.0,582.052617,2.441655
y = 0.1167x + 10,0.1167,10,4,240,38.0,618.500784,2.421712
y = 0.1167x + 10,0.1167,10,4,240,38.0,657.231338,2.402411
y = 0.1167x + 10,0.1167,10,4,240,38.0,698.387201,2.381783
y = 0.1167x + 10,0.1167,10,4,240,38.0,742.120246,2.361522
y = 0.1167x + 10,0.1167,10,4,240,38.0,788.591858,2.338198
y = 0.1167x + 10,0.1167,10,4,240,38.0,837.973524,2.314995
y = 0.1167x + 10,0.1167,10,4,240,38.0,890.447473,2.291149
y = 0.1167x + 10,0.1167,10,4,240,38.0,946.207343,2.26596
y = 0.1167x + 10,0.1167,10,4,240,38.0,1005.4589,2.239919
y = 0.1167x + 10,0.1167,10,4,240,38.0,1068.420792,2.212039
y = 0.1167x + 10,0.1167,10,4,240,38.0,1135.325362,2.184269
y = 0.1167x + 10,0.1167,10,4,240,38.0,1206.419499,2.154559
y = 0.1167x + 10,0.1167,10,4,240,38.0,1281.965555,2.124494
y = 0.1167x + 10,0.1167,10,4,240,38.0,1362.24231,2.092954
y = 0.1167x + 10,0.1167,10,4,240,38.0,1447.546,2.059683
y = 0.1167x + 10,0.1167,10,4,240,38.0,1538.191411,2.025946
y = 0.1167x + 10,0.1167,10,4,240,38.0,1634.513043,1.991674
y = 0.1167x + 10,0.1167,10,4,240,38.0,1736.866341,1.955406
y = 0.1167x + 10,0.1167,10,4,240,38.0,1845.629008,1.918708
y = 0.1167x + 10,0.1167,10,4,240,38.0,1961.202399,1.880936
y = 0.1167x + 10,0.1167,10,4,240,38.0,2084.013003,1.84212
y = 0.1167x + 10,0.1167,10,4,240,38.0,2214.514014,1.802204
y = 0.1167x + 10,0.1167,10,4,240,38.0,2353.187005,1.761557
y = 0.1167x + 10,0.1167,10,4,240,38.0,2500.543706,1.719774
y = 0.1167x + 10,0.1167,10,4,240,38.0,2657.127893,1.677148
y = 0.1167x + 10,0.1167,10,4,240,38.0,2823.517389,1.634403
y = 0.1167x + 10,0.1167,10,4,240,38.0,3000.326206,1.590511
y = 0.1167x + 10,0.1167,10,4,240,38.0,3188.2068,1.546003
y = 0.1167x + 10,0.1167,10,4,240,38.0,3387.852488,1.501229
y = 0.1167x + 10,0.1167,10,4,320,47.3333,100.0,2.719831
y = 0.1167x + 10,0.1167,10,4,320,47.3333,106.262006,2.719047
y = 0.1167x + 10,0.1167,10,4,320,47.3333,112.916138,2.717468
y = 0.1167x + 10,0.1167,10,4,320,47.3333,119.986953,2.706515
y = 0.1167x + 10,0.1167,10,4,320,47.3333,127.500543,2.701951
y = 0.1167x + 10,0.1167,10,4,320,47.3333,135.484634,2.700727
y = 0.1167x + 10,0.1167,10,4,320,47.3333,143.968689,2.696627
y = 0.1167x + 10,0.1167,10,4,320,47.3333,152.984017,2.690223
y = 0.1167x + 10,0.1167,10,4,320,47.3333,162.563884,2.683467
y = 0.1167x + 10,0.1167,10,4,320,47.3333,172.743644,2.677037
y = 0.1167x + 10,0.1167,10,4,320,47.3333,183.56086,2.670523
y = 0.1167x + 10,0.1167,10,4,320,47.3333,195.055452,2.662414
y = 0.1167x + 10,0.1167,10,4,320,47.3333,207.269835,2.651847
y = 0.1167x + 10,0.1167,10,4,320,47.3333,220.249084,2.643892
y = 0.1167x + 10,0.1167,10,4,320,47.3333,234.041094,2.638512
y = 0.1167x + 10,0.1167,10,4,320,47.3333,248.69676,2.625802
y = 0.1167x + 10,0.1167,10,4,320,47.3333,264.270165,2.619832
y = 0.1167x + 10,0.1167,10,4,320,47.3333,280.818777,2.607887
y = 0.1167x + 10,0.1167,10,4,320,47.3333,298.403665,2.596299
y = 0.1167x + 10,0.1167,10,4,320,47.3333,317.089719,2.586022
y = 0.1167x + 10,0.1167,10,4,320,47.3333,336.945895,2.574591
y = 0.1167x + 10,0.1167,10,4,320,47.3333,358.045466,2.56187
y = 0.1167x + 10,0.1167,10,4,320,47.3333,380.466293,2.549777
y = 0.1167x + 10,0.1167,10,4,320,47.3333,404.291113,2.53789
y = 0.1167x + 10,0.1167,10,4,320,47.3333,429.607845,2.521856
y = 0.1167x + 10,0.1167,10,4,320,47.3333,456.509913,2.50767
y = 0.1167x + 10,0.1167,10,4,320,47.3333,485.096589,2.492957
y = 0.1167x + 10,0.1167,10,4,320,47.3333,515.473364,2.476446
y = 0.1167x + 10,0.1167,10,4,320,47.3333,547.752335,2.4583
y = 0.1167x + 10,0.1167,10,4,320,47.3333,582.052617,2.441655
y = 0.1167x + 10,0.1167,10,4,320,47.3333,618.500784,2.421712
y = 0.1167x + 10,0.1167,10,4,320,47.3333,657.231338,2.402411
y = 0.1167x + 10,0.1167,10,4,320,47.3333,698.387201,2.381783
y = 0.1167x + 10,0.1167,10,4,320,47.3333,742.120246,2.361522
y = 0.1167x + 10,0.1167,10,4,320,47.3333,788.591858,2.338198
y = 0.1167x + 10,0.1167,10,4,320,47.3333,837.973524,2.314995
y = 0.1167x + 10,0.1167,10,4,320,47.3333,890.447473,2.291149
y = 0.1167x + 10,0.1167,10,4,320,47.3333,946.207343,2.26596
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1005.4589,2.239919
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1068.420792,2.212039
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1135.325362,2.184269
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1206.419499,2.154559
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1281.965555,2.124494
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1362.24231,2.092954
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1447.546,2.059683
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1538.191411,2.025946
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1634.513043,1.991674
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1736.866341,1.955406
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1845.629008,1.918708
y = 0.1167x + 10,0.1167,10,4,320,47.3333,1961.202399,1.880936
y = 0.1167x + 10,0.1167,10,4,320,47.3333,2084.013003,1.84212
y = 0.1167x + 10,0.1167,10,4,320,47.3333,2214.514014,1.802204
y = 0.1167x + 10,0.1167,10,4,320,47.3333,2353.187005,1.761557
y = 0.1167x + 10,0.1167,10,4,320,47.3333,2500.543706,1.719774
y = 0.1167x + 10,0.1167,10,4,320,47.3333,2657.127893,1.677148
y = 0.1167x + 10,0.1167,10,4,320,47.3333,2823.517389,1.634403
y = 0.1167x + 10,0.1167,10,4,320,47.3333,3000.326206,1.590511
y = 0.1167x + 10,0.1167,10,4,320,47.3333,3188.2068,1.546003
y = 0.1167x + 10,0.1167,10,4,320,47.3333,3387.852488,1.501229
y = 0.1167x + 10,0.1167,10,4,400,56.6667,100.0,2.719831
y = 0.1167x + 10,0.1167,10,4,400,56.6667,106.262006,2.719047
y = 0.1167x + 10,0.1167,10,4,400,56.6667,112.916138,2.717468
y = 0.1167x + 10,0.1167,10,4,400,56.6667,119.986953,2.706515
y = 0.1167x + 10,0.1167,10,4,400,56.6667,127.500543,2.701951
y = 0.1167x + 10,0.1167,10,4,400,56.6667,135.484634,2.700727
y = 0.1167x + 10,0.1167,10,4,400,56.6667,143.968689,2.696627
y = 0.1167x + 10,0.1167,10,4,400,56.6667,152.984017,2.690223
y = 0.1167x + 10,0.1167,10,4,400,56.6667,162.563884,2.683467
y = 0.1167x + 10,0.1167,10,4,400,56.6667,172.743644,2.677037
y = 0.1167x + 10,0.1167,10,4,400,56.6667,183.56086,2.670523
y = 0.1167x + 10,0.1167,10,4,400,56.6667,195.055452,2.662414
y = 0.1167x + 10,0.1167,10,4,400,56.6667,207.269835,2.651847
y = 0.1167x + 10,0.1167,10,4,400,56.6667,220.249084,2.643892
y = 0.1167x + 10,0.1167,10,4,400,56.6667,234.041094,2.638512
y = 0.1167x + 10,0.1167,10,4,400,56.6667,248.69676,2.625802
y = 0.1167x + 10,0.1167,10,4,400,56.6667,264.270165,2.619832
y = 0.1167x + 10,0.1167,10,4,400,56.6667,280.818777,2.607887
y = 0.1167x + 10,0.1167,10,4,400,56.6667,298.403665,2.596299
y = 0.1167x + 10,0.1167,10,4,400,56.6667,317.089719,2.586022
y = 0.1167x + 10,0.1167,10,4,400,56.6667,336.945895,2.574591
y = 0.1167x + 10,0.1167,10,4,400,56.6667,358.045466,2.56187
y = 0.1167x + 10,0.1167,10,4,400,56.6667,380.466293,2.549777
y = 0.1167x + 10,0.1167,10,4,400,56.6667,404.291113,2.53789
y = 0.1167x + 10,0.1167,10,4,400,56.6667,429.607845,2.521856
y = 0.1167x + 10,0.1167,10,4,400,56.6667,456.509913,2.50767
y = 0.1167x + 10,0.1167,10,4,400,56.6667,485.096589,2.492957
y = 0.1167x + 10,0.1167,10,4,400,56.6667,515.473364,2.476446
y = 0.1167x + 10,0.1167,10,4,400,56.6667,547.752335,2.4583
y = 0.1167x + 10,0.1167,10,4,400,56.6667,582.052617,2.441655
y = 0.1167x + 10,0.1167,10,4,400,56.6667,618.500784,2.421712
y = 0.1167x + 10,0.1167,10,4,400,56.6667,657.231338,2.402411
y = 0.1167x + 10,0.1167,10,4,400,56.6667,698.387201,2.381783
y = 0.1167x + 10,0.1167,10,4,400,56.6667,742.120246,2.361522
y = 0.1167x + 10,0.1167,10,4,400,56.6667,788.591858,2.338198
y = 0.1167x + 10,0.1167,10,4,400,56.6667,837.973524,2.314995
y = 0.1167x + 10,0.1167,10,4,400,56.6667,890.447473,2.291149
y = 0.1167x + 10,0.1167,10,4,400,56.6667,946.207343,2.26596
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1005.4589,2.239919
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1068.420792,2.212039
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1135.325362,2.184269
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1206.419499,2.154559
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1281.965555,2.124494
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1362.24231,2.092954
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1447.546,2.059683
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1538.191411,2.025946
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1634.513043,1.991674
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1736.866341,1.955406
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1845.629008,1.918708
y = 0.1167x + 10,0.1167,10,4,400,56.6667,1961.202399,1.880936
y = 0.1167x + 10,0.1167,10,4,400,56.6667,2084.013003,1.84212
y = 0.1167x + 10,0.1167,10,4,400,56.6667,2214.514014,1.802204
y = 0.1167x + 10,0.1167,10,4,400,56.6667,2353.187005,1.761557
y = 0.1167x + 10,0.1167,10,4,400,56.6667,2500.543706,1.719774
y = 0.1167x + 10,0.1167,10,4,400,56.6667,2657.127893,1.677148
y = 0.1167x + 10,0.1167,10,4,400,56.6667,2823.517389,1.634403
y = 0.1167x + 10,0.1167,10,4,400,56.6667,3000.326206,1.590511
