Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0106x + 5.3,-0.01055,5.3,1024,400,1.08,3387.852488,1.018215
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,100.0,1.584842
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,100.0,1.584842
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,100.0,1.584842
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,100.0,1.584842
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,100.0,1.584842
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,106.262006,1.584579
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,106.262006,1.584579
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,106.262006,1.584579
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,106.262006,1.584579
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,106.262006,1.584579
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,112.916138,1.583919
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,112.916138,1.583919
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,112.916138,1.583919
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,112.916138,1.583919
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,112.916138,1.583919
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,119.986953,1.578466
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,119.986953,1.578466
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,119.986953,1.578466
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,119.986953,1.578466
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,119.986953,1.578466
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,127.500543,1.576312
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,127.500543,1.576312
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,127.500543,1.576312
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,127.500543,1.576312
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,127.500543,1.576312
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,135.484634,1.57589
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,135.484634,1.57589
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,135.484634,1.57589
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,135.484634,1.57589
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,135.484634,1.57589
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,143.968689,1.574013
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,143.968689,1.574013
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,143.968689,1.574013
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,143.968689,1.574013
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,143.968689,1.574013
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,152.984017,1.570976
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,152.984017,1.570976
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,152.984017,1.570976
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,152.984017,1.570976
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,152.984017,1.570976
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,162.563884,1.567784
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,162.563884,1.567784
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,162.563884,1.567784
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,162.563884,1.567784
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,162.563884,1.567784
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,172.743644,1.564785
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,172.743644,1.564785
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,172.743644,1.564785
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,172.743644,1.564785
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,172.743644,1.564785
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,183.56086,1.561772
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,183.56086,1.561772
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,183.56086,1.561772
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,183.56086,1.561772
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,183.56086,1.561772
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,195.055452,1.557973
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,195.055452,1.557973
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,195.055452,1.557973
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,195.055452,1.557973
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,195.055452,1.557973
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,207.269835,1.552947
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,207.269835,1.552947
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,207.269835,1.552947
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,207.269835,1.552947
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,207.269835,1.552947
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,220.249084,1.549294
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,220.249084,1.549294
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,220.249084,1.549294
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,220.249084,1.549294
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,220.249084,1.549294
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,234.041094,1.546998
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,234.041094,1.546998
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,234.041094,1.546998
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,234.041094,1.546998
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,234.041094,1.546998
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,248.69676,1.540991
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,248.69676,1.540991
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,248.69676,1.540991
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,248.69676,1.540991
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,248.69676,1.540991
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,264.270165,1.538476
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,264.270165,1.538476
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,264.270165,1.538476
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,264.270165,1.538476
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,264.270165,1.538476
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,280.818777,1.532951
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,280.818777,1.532951
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,280.818777,1.532951
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,280.818777,1.532951
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,280.818777,1.532951
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,298.403665,1.52766
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,298.403665,1.52766
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,298.403665,1.52766
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,298.403665,1.52766
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,298.403665,1.52766
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,317.089719,1.523092
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,317.089719,1.523092
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,317.089719,1.523092
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,317.089719,1.523092
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,317.089719,1.523092
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,336.945895,1.517991
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,336.945895,1.517991
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,336.945895,1.517991
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,336.945895,1.517991
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,336.945895,1.517991
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,358.045466,1.512293
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,358.045466,1.512293
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,358.045466,1.512293
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,358.045466,1.512293
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,358.045466,1.512293
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,380.466293,1.506979
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,380.466293,1.506979
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,380.466293,1.506979
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,380.466293,1.506979
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,380.466293,1.506979
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,404.291113,1.50184
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,404.291113,1.50184
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,404.291113,1.50184
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,404.291113,1.50184
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,404.291113,1.50184
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,429.607845,1.49466
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,429.607845,1.49466
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,429.607845,1.49466
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,429.607845,1.49466
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,429.607845,1.49466
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,456.509913,1.488499
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,456.509913,1.488499
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,456.509913,1.488499
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,456.509913,1.488499
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,456.509913,1.488499
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,485.096589,1.482152
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,485.096589,1.482152
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,485.096589,1.482152
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,485.096589,1.482152
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,485.096589,1.482152
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,515.473364,1.474978
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,515.473364,1.474978
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,515.473364,1.474978
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,515.473364,1.474978
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,515.473364,1.474978
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,547.752335,1.467064
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,547.752335,1.467064
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,547.752335,1.467064
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,547.752335,1.467064
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,547.752335,1.467064
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,582.052617,1.460011
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,582.052617,1.460011
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,582.052617,1.460011
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,582.052617,1.460011
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,582.052617,1.460011
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,618.500784,1.451386
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,618.500784,1.451386
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,618.500784,1.451386
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,618.500784,1.451386
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,618.500784,1.451386
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,657.231338,1.443195
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,657.231338,1.443195
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,657.231338,1.443195
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,657.231338,1.443195
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,657.231338,1.443195
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,698.387201,1.434444
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,698.387201,1.434444
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,698.387201,1.434444
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,698.387201,1.434444
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,698.387201,1.434444
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,742.120246,1.425998
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,742.120246,1.425998
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,742.120246,1.425998
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,742.120246,1.425998
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,742.120246,1.425998
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,788.591858,1.416126
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,788.591858,1.416126
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,788.591858,1.416126
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,788.591858,1.416126
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,788.591858,1.416126
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,837.973524,1.406445
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,837.973524,1.406445
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,837.973524,1.406445
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,837.973524,1.406445
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,837.973524,1.406445
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,890.447473,1.396574
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,890.447473,1.396574
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,890.447473,1.396574
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,890.447473,1.396574
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,890.447473,1.396574
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,946.207343,1.386165
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,946.207343,1.386165
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,946.207343,1.386165
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,946.207343,1.386165
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,946.207343,1.386165
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1005.4589,1.375472
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1005.4589,1.375472
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1005.4589,1.375472
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1005.4589,1.375472
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1005.4589,1.375472
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1068.420792,1.364002
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1068.420792,1.364002
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1068.420792,1.364002
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1068.420792,1.364002
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1068.420792,1.364002
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1135.325362,1.352742
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1135.325362,1.352742
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1135.325362,1.352742
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1135.325362,1.352742
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1135.325362,1.352742
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1206.419499,1.340665
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1206.419499,1.340665
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1206.419499,1.340665
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1206.419499,1.340665
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1206.419499,1.340665
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1281.965555,1.328572
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1281.965555,1.328572
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1281.965555,1.328572
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1281.965555,1.328572
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1281.965555,1.328572
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1362.24231,1.315905
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1362.24231,1.315905
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1362.24231,1.315905
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1362.24231,1.315905
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1362.24231,1.315905
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1447.546,1.302537
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1447.546,1.302537
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1447.546,1.302537
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1447.546,1.302537
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1447.546,1.302537
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1538.191411,1.289107
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1538.191411,1.289107
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1538.191411,1.289107
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1538.191411,1.289107
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1538.191411,1.289107
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1634.513043,1.27558
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1634.513043,1.27558
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1634.513043,1.27558
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1634.513043,1.27558
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1634.513043,1.27558
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1736.866341,1.261225
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1736.866341,1.261225
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1736.866341,1.261225
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1736.866341,1.261225
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1736.866341,1.261225
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1845.629008,1.246826
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1845.629008,1.246826
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1845.629008,1.246826
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1845.629008,1.246826
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1845.629008,1.246826
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,1961.202399,1.232058
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,1961.202399,1.232058
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,1961.202399,1.232058
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,1961.202399,1.232058
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,1961.202399,1.232058
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,2084.013003,1.216931
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,2084.013003,1.216931
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,2084.013003,1.216931
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,2084.013003,1.216931
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,2084.013003,1.216931
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,2214.514014,1.201415
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,2214.514014,1.201415
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,2214.514014,1.201415
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,2214.514014,1.201415
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,2214.514014,1.201415
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,2353.187005,1.185684
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,2353.187005,1.185684
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,2353.187005,1.185684
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,2353.187005,1.185684
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,2353.187005,1.185684
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,2500.543706,1.169527
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,2500.543706,1.169527
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,2500.543706,1.169527
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,2500.543706,1.169527
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,2500.543706,1.169527
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,2657.127893,1.153079
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,2657.127893,1.153079
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,2657.127893,1.153079
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,2657.127893,1.153079
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,2657.127893,1.153079
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,2823.517389,1.136686
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,2823.517389,1.136686
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,2823.517389,1.136686
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,2823.517389,1.136686
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,2823.517389,1.136686
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,3000.326206,1.119817
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,3000.326206,1.119817
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,3000.326206,1.119817
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,3000.326206,1.119817
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,3000.326206,1.119817
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,3188.2068,1.102716
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,3188.2068,1.102716
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,3188.2068,1.102716
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,3188.2068,1.102716
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,3188.2068,1.102716
y = -0.0092x + 5.3,-0.0092,5.3,1025,80,4.564,3387.852488,1.085534
y = -0.0092x + 5.3,-0.0092,5.3,1025,160,3.828,3387.852488,1.085534
y = -0.0092x + 5.3,-0.0092,5.3,1025,240,3.0919999999999996,3387.852488,1.085534
y = -0.0092x + 5.3,-0.0092,5.3,1025,320,2.356,3387.852488,1.085534
y = -0.0092x + 5.3,-0.0092,5.3,1025,400,1.62,3387.852488,1.085534
y = -0.0078x + 5.3,-0.00785,5.3,1026,80,4.672,100.0,1.661949
y = -0.0078x + 5.3,-0.00785,5.3,1026,160,4.0440000000000005,100.0,1.661949
y = -0.0078x + 5.3,-0.00785,5.3,1026,240,3.416,100.0,1.661949
y = -0.0078x + 5.3,-0.00785,5.3,1026,320,2.7880000000000003,100.0,1.661949
y = -0.0078x + 5.3,-0.00785,5.3,1026,400,2.16,100.0,1.661949
y = -0.0078x + 5.3,-0.00785,5.3,1026,80,4.672,106.262006,1.66169
y = -0.0078x + 5.3,-0.00785,5.3,1026,160,4.0440000000000005,106.262006,1.66169
y = -0.0078x + 5.3,-0.00785,5.3,1026,240,3.416,106.262006,1.66169
y = -0.0078x + 5.3,-0.00785,5.3,1026,320,2.7880000000000003,106.262006,1.66169
y = -0.0078x + 5.3,-0.00785,5.3,1026,400,2.16,106.262006,1.66169
y = -0.0078x + 5.3,-0.00785,5.3,1026,80,4.672,112.916138,1.661023
y = -0.0078x + 5.3,-0.00785,5.3,1026,160,4.0440000000000005,112.916138,1.661023
y = -0.0078x + 5.3,-0.00785,5.3,1026,240,3.416,112.916138,1.661023
y = -0.0078x + 5.3,-0.00785,5.3,1026,320,2.7880000000000003,112.916138,1.661023
y = -0.0078x + 5.3,-0.00785,5.3,1026,400,2.16,112.916138,1.661023
y = -0.0078x + 5.3,-0.00785,5.3,1026,80,4.672,119.986953,1.655434
y = -0.0078x + 5.3,-0.00785,5.3,1026,160,4.0440000000000005,119.986953,1.655434
y = -0.0078x + 5.3,-0.00785,5.3,1026,240,3.416,119.986953,1.655434
