Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,143.968689,1.436541
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,143.968689,1.436541
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,152.984017,1.433554
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,152.984017,1.433554
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,152.984017,1.433554
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,152.984017,1.433554
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,152.984017,1.433554
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,162.563884,1.430414
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,162.563884,1.430414
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,162.563884,1.430414
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,162.563884,1.430414
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,162.563884,1.430414
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,172.743644,1.427461
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,172.743644,1.427461
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,172.743644,1.427461
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,172.743644,1.427461
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,172.743644,1.427461
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,183.56086,1.424494
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,183.56086,1.424494
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,183.56086,1.424494
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,183.56086,1.424494
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,183.56086,1.424494
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,195.055452,1.420759
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,195.055452,1.420759
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,195.055452,1.420759
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,195.055452,1.420759
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,195.055452,1.420759
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,207.269835,1.41583
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,207.269835,1.41583
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,207.269835,1.41583
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,207.269835,1.41583
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,207.269835,1.41583
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,220.249084,1.412235
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,220.249084,1.412235
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,220.249084,1.412235
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,220.249084,1.412235
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,220.249084,1.412235
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,234.041094,1.40996
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,234.041094,1.40996
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,234.041094,1.40996
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,234.041094,1.40996
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,234.041094,1.40996
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,248.69676,1.404071
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,248.69676,1.404071
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,248.69676,1.404071
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,248.69676,1.404071
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,248.69676,1.404071
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,264.270165,1.401579
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,264.270165,1.401579
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,264.270165,1.401579
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,264.270165,1.401579
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,264.270165,1.401579
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,280.818777,1.396156
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,280.818777,1.396156
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,280.818777,1.396156
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,280.818777,1.396156
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,280.818777,1.396156
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,298.403665,1.39096
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,298.403665,1.39096
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,298.403665,1.39096
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,298.403665,1.39096
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,298.403665,1.39096
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,317.089719,1.386465
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,317.089719,1.386465
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,317.089719,1.386465
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,317.089719,1.386465
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,317.089719,1.386465
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,336.945895,1.381451
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,336.945895,1.381451
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,336.945895,1.381451
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,336.945895,1.381451
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,336.945895,1.381451
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,358.045466,1.375852
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,358.045466,1.375852
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,358.045466,1.375852
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,358.045466,1.375852
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,358.045466,1.375852
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,380.466293,1.370626
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,380.466293,1.370626
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,380.466293,1.370626
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,380.466293,1.370626
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,380.466293,1.370626
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,404.291113,1.365567
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,404.291113,1.365567
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,404.291113,1.365567
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,404.291113,1.365567
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,404.291113,1.365567
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,429.607845,1.358521
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,429.607845,1.358521
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,429.607845,1.358521
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,429.607845,1.358521
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,429.607845,1.358521
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,456.509913,1.352465
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,456.509913,1.352465
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,456.509913,1.352465
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,456.509913,1.352465
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,456.509913,1.352465
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,485.096589,1.346224
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,485.096589,1.346224
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,485.096589,1.346224
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,485.096589,1.346224
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,485.096589,1.346224
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,515.473364,1.339176
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,515.473364,1.339176
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,515.473364,1.339176
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,515.473364,1.339176
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,515.473364,1.339176
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,547.752335,1.331407
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,547.752335,1.331407
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,547.752335,1.331407
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,547.752335,1.331407
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,547.752335,1.331407
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,582.052617,1.32447
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,582.052617,1.32447
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,582.052617,1.32447
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,582.052617,1.32447
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,582.052617,1.32447
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,618.500784,1.316003
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,618.500784,1.316003
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,618.500784,1.316003
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,618.500784,1.316003
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,618.500784,1.316003
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,657.231338,1.307955
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,657.231338,1.307955
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,657.231338,1.307955
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,657.231338,1.307955
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,657.231338,1.307955
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,698.387201,1.299358
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,698.387201,1.299358
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,698.387201,1.299358
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,698.387201,1.299358
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,698.387201,1.299358
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,742.120246,1.291052
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,742.120246,1.291052
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,742.120246,1.291052
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,742.120246,1.291052
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,742.120246,1.291052
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,788.591858,1.281357
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,788.591858,1.281357
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,788.591858,1.281357
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,788.591858,1.281357
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,788.591858,1.281357
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,837.973524,1.271843
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,837.973524,1.271843
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,837.973524,1.271843
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,837.973524,1.271843
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,837.973524,1.271843
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,890.447473,1.262139
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,890.447473,1.262139
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,890.447473,1.262139
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,890.447473,1.262139
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,890.447473,1.262139
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,946.207343,1.251907
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,946.207343,1.251907
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,946.207343,1.251907
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,946.207343,1.251907
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,946.207343,1.251907
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1005.4589,1.241392
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1005.4589,1.241392
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1005.4589,1.241392
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1005.4589,1.241392
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1005.4589,1.241392
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1068.420792,1.230116
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1068.420792,1.230116
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1068.420792,1.230116
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1068.420792,1.230116
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1068.420792,1.230116
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1135.325362,1.219037
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1135.325362,1.219037
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1135.325362,1.219037
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1135.325362,1.219037
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1135.325362,1.219037
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1206.419499,1.207157
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1206.419499,1.207157
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1206.419499,1.207157
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1206.419499,1.207157
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1206.419499,1.207157
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1281.965555,1.195252
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1281.965555,1.195252
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1281.965555,1.195252
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1281.965555,1.195252
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1281.965555,1.195252
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1362.24231,1.182781
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1362.24231,1.182781
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1362.24231,1.182781
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1362.24231,1.182781
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1362.24231,1.182781
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1447.546,1.169621
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1447.546,1.169621
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1447.546,1.169621
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1447.546,1.169621
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1447.546,1.169621
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1538.191411,1.156388
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1538.191411,1.156388
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1538.191411,1.156388
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1538.191411,1.156388
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1538.191411,1.156388
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1634.513043,1.143049
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1634.513043,1.143049
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1634.513043,1.143049
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1634.513043,1.143049
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1634.513043,1.143049
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1736.866341,1.128895
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1736.866341,1.128895
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1736.866341,1.128895
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1736.866341,1.128895
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1736.866341,1.128895
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1845.629008,1.114684
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1845.629008,1.114684
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1845.629008,1.114684
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1845.629008,1.114684
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1845.629008,1.114684
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,1961.202399,1.1001
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,1961.202399,1.1001
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,1961.202399,1.1001
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,1961.202399,1.1001
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,1961.202399,1.1001
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,2084.013003,1.085153
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,2084.013003,1.085153
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,2084.013003,1.085153
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,2084.013003,1.085153
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,2084.013003,1.085153
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,2214.514014,1.069811
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,2214.514014,1.069811
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,2214.514014,1.069811
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,2214.514014,1.069811
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,2214.514014,1.069811
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,2353.187005,1.054243
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,2353.187005,1.054243
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,2353.187005,1.054243
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,2353.187005,1.054243
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,2353.187005,1.054243
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,2500.543706,1.038244
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,2500.543706,1.038244
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,2500.543706,1.038244
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,2500.543706,1.038244
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,2500.543706,1.038244
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,2657.127893,1.021942
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,2657.127893,1.021942
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,2657.127893,1.021942
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,2657.127893,1.021942
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,2657.127893,1.021942
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,2823.517389,1.005668
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,2823.517389,1.005668
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,240,2.352,2823.517389,1.005668
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,320,1.436,2823.517389,1.005668
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,400,0.5200000000000005,2823.517389,1.005668
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,80,4.183999999999999,3000.326206,0.988912
y = -0.0114x + 5.1,-0.011449999999999998,5.1,1001,160,3.268,3000.326206,0.988912
