Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,143.968689,1.441055
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,152.984017,1.438052
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,152.984017,1.438052
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,152.984017,1.438052
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,152.984017,1.438052
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,152.984017,1.438052
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,162.563884,1.434894
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,162.563884,1.434894
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,162.563884,1.434894
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,162.563884,1.434894
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,162.563884,1.434894
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,172.743644,1.431925
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,172.743644,1.431925
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,172.743644,1.431925
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,172.743644,1.431925
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,172.743644,1.431925
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,183.56086,1.428941
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,183.56086,1.428941
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,183.56086,1.428941
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,183.56086,1.428941
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,183.56086,1.428941
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,195.055452,1.425185
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,195.055452,1.425185
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,195.055452,1.425185
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,195.055452,1.425185
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,195.055452,1.425185
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,207.269835,1.420229
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,207.269835,1.420229
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,207.269835,1.420229
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,207.269835,1.420229
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,207.269835,1.420229
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,220.249084,1.416613
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,220.249084,1.416613
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,220.249084,1.416613
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,220.249084,1.416613
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,220.249084,1.416613
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,234.041094,1.414321
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,234.041094,1.414321
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,234.041094,1.414321
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,234.041094,1.414321
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,234.041094,1.414321
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,248.69676,1.4084
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,248.69676,1.4084
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,248.69676,1.4084
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,248.69676,1.4084
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,248.69676,1.4084
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,264.270165,1.405889
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,264.270165,1.405889
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,264.270165,1.405889
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,264.270165,1.405889
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,264.270165,1.405889
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,280.818777,1.400435
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,280.818777,1.400435
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,280.818777,1.400435
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,280.818777,1.400435
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,280.818777,1.400435
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,298.403665,1.395207
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,298.403665,1.395207
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,298.403665,1.395207
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,298.403665,1.395207
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,298.403665,1.395207
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,317.089719,1.390683
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,317.089719,1.390683
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,317.089719,1.390683
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,317.089719,1.390683
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,317.089719,1.390683
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,336.945895,1.385636
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,336.945895,1.385636
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,336.945895,1.385636
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,336.945895,1.385636
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,336.945895,1.385636
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,358.045466,1.380002
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,358.045466,1.380002
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,358.045466,1.380002
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,358.045466,1.380002
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,358.045466,1.380002
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,380.466293,1.374741
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,380.466293,1.374741
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,380.466293,1.374741
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,380.466293,1.374741
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,380.466293,1.374741
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,404.291113,1.369646
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,404.291113,1.369646
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,404.291113,1.369646
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,404.291113,1.369646
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,404.291113,1.369646
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,429.607845,1.362556
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,429.607845,1.362556
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,429.607845,1.362556
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,429.607845,1.362556
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,429.607845,1.362556
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,456.509913,1.356457
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,456.509913,1.356457
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,456.509913,1.356457
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,456.509913,1.356457
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,456.509913,1.356457
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,485.096589,1.350173
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,485.096589,1.350173
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,485.096589,1.350173
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,485.096589,1.350173
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,485.096589,1.350173
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,515.473364,1.343077
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,515.473364,1.343077
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,515.473364,1.343077
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,515.473364,1.343077
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,515.473364,1.343077
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,547.752335,1.335256
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,547.752335,1.335256
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,547.752335,1.335256
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,547.752335,1.335256
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,547.752335,1.335256
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,582.052617,1.328269
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,582.052617,1.328269
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,582.052617,1.328269
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,582.052617,1.328269
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,582.052617,1.328269
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,618.500784,1.319744
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,618.500784,1.319744
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,618.500784,1.319744
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,618.500784,1.319744
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,618.500784,1.319744
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,657.231338,1.311637
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,657.231338,1.311637
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,657.231338,1.311637
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,657.231338,1.311637
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,657.231338,1.311637
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,698.387201,1.302979
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,698.387201,1.302979
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,698.387201,1.302979
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,698.387201,1.302979
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,698.387201,1.302979
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,742.120246,1.294612
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,742.120246,1.294612
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,742.120246,1.294612
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,742.120246,1.294612
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,742.120246,1.294612
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,788.591858,1.284848
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,788.591858,1.284848
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,788.591858,1.284848
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,788.591858,1.284848
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,788.591858,1.284848
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,837.973524,1.275265
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,837.973524,1.275265
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,837.973524,1.275265
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,837.973524,1.275265
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,837.973524,1.275265
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,890.447473,1.265488
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,890.447473,1.265488
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,890.447473,1.265488
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,890.447473,1.265488
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,890.447473,1.265488
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,946.207343,1.255179
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,946.207343,1.255179
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,946.207343,1.255179
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,946.207343,1.255179
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,946.207343,1.255179
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1005.4589,1.244586
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1005.4589,1.244586
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1005.4589,1.244586
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1005.4589,1.244586
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1005.4589,1.244586
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1068.420792,1.233227
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1068.420792,1.233227
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1068.420792,1.233227
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1068.420792,1.233227
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1068.420792,1.233227
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1135.325362,1.222063
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1135.325362,1.222063
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1135.325362,1.222063
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1135.325362,1.222063
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1135.325362,1.222063
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1206.419499,1.210094
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1206.419499,1.210094
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1206.419499,1.210094
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1206.419499,1.210094
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1206.419499,1.210094
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1281.965555,1.198098
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1281.965555,1.198098
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1281.965555,1.198098
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1281.965555,1.198098
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1281.965555,1.198098
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1362.24231,1.185532
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1362.24231,1.185532
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1362.24231,1.185532
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1362.24231,1.185532
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1362.24231,1.185532
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1447.546,1.172273
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1447.546,1.172273
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1447.546,1.172273
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1447.546,1.172273
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1447.546,1.172273
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1538.191411,1.15894
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1538.191411,1.15894
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1538.191411,1.15894
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1538.191411,1.15894
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1538.191411,1.15894
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1634.513043,1.145499
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1634.513043,1.145499
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1634.513043,1.145499
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1634.513043,1.145499
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1634.513043,1.145499
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1736.866341,1.131239
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1736.866341,1.131239
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1736.866341,1.131239
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1736.866341,1.131239
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1736.866341,1.131239
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1845.629008,1.11692
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1845.629008,1.11692
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1845.629008,1.11692
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1845.629008,1.11692
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1845.629008,1.11692
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,1961.202399,1.102226
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,1961.202399,1.102226
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,1961.202399,1.102226
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,1961.202399,1.102226
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,1961.202399,1.102226
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,2084.013003,1.087167
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,2084.013003,1.087167
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,2084.013003,1.087167
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,2084.013003,1.087167
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,2084.013003,1.087167
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,2214.514014,1.071711
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,2214.514014,1.071711
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,2214.514014,1.071711
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,2214.514014,1.071711
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,2214.514014,1.071711
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,2353.187005,1.056028
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,2353.187005,1.056028
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,2353.187005,1.056028
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,2353.187005,1.056028
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,2353.187005,1.056028
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,2500.543706,1.039912
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,2500.543706,1.039912
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,2500.543706,1.039912
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,2500.543706,1.039912
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,2500.543706,1.039912
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,2657.127893,1.023493
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,160,3.332,2657.127893,1.023493
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,240,2.3979999999999997,2657.127893,1.023493
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,320,1.4639999999999995,2657.127893,1.023493
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,400,0.5299999999999994,2657.127893,1.023493
y = -0.0117x + 5.2,-0.011675000000000001,5.2,1012,80,4.266,2823.517389,1.007102
