Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,2823.517389,0.604587
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,380.466293,0.66215
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,358.045466,0.663025
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,336.945895,0.664119
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,317.089719,0.665042
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,456.509913,0.658954
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,264.270165,0.668209
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,404.291113,0.661415
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,485.096589,0.657967
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,234.041094,0.669912
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,220.249084,0.670058
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,207.269835,0.670792
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,195.055452,0.672118
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,280.818777,0.666937
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1362.24231,0.631975
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,248.69676,0.66834
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,298.403665,0.665816
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,515.473364,0.656733
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,547.752335,0.65529
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1206.419499,0.635641
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1135.325362,0.637498
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1068.420792,0.639132
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1005.4589,0.640946
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,946.207343,0.642554
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,890.447473,0.644148
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,837.973524,0.645629
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,788.591858,0.647131
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,742.120246,0.648804
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,698.387201,0.650011
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,657.231338,0.651431
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,618.500784,0.652721
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,582.052617,0.654272
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,183.56086,0.673
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1447.546,0.629896
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,152.984017,0.675013
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1281.965555,0.633873
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,698.387201,0.650011
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,135.484634,0.676049
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1447.546,0.629896
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1362.24231,0.631975
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1281.965555,0.633873
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1206.419499,0.635641
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1736.866341,0.62371
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1005.4589,0.640946
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1538.191411,0.627882
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1845.629008,0.621564
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,890.447473,0.644148
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,837.973524,0.645629
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,788.591858,0.647131
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,742.120246,0.648804
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1068.420792,0.639132
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,657.231338,0.651431
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,946.207343,0.642554
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1135.325362,0.637498
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1961.202399,0.619347
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,2084.013003,0.617058
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,127.500543,0.675804
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,119.986953,0.67628
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,112.916138,0.678102
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,106.262006,0.678039
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,100.0,0.677843
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,3387.852488,0.596246
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,3188.2068,0.599074
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,3000.326206,0.60187
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,2823.517389,0.604587
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,2657.127893,0.60714
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,2500.543706,0.609742
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,2353.187005,0.61227
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,2214.514014,0.614679
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,162.563884,0.674254
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,143.968689,0.675745
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,1634.513043,0.625916
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,429.607845,0.659945
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,172.743644,0.67361
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,547.752335,0.65529
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,946.207343,0.642554
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,890.447473,0.644148
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,837.973524,0.645629
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1281.965555,0.633873
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,788.591858,0.647131
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,742.120246,0.648804
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1005.4589,0.640946
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,657.231338,0.651431
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,582.052617,0.654272
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,547.752335,0.65529
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,515.473364,0.656733
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1135.325362,0.637498
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1068.420792,0.639132
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,698.387201,0.650011
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,618.500784,0.652721
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,127.500543,0.675804
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,3387.852488,0.596246
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,456.509913,0.658954
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,2657.127893,0.60714
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,2500.543706,0.609742
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,2353.187005,0.61227
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,2214.514014,0.614679
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1736.866341,0.62371
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1634.513043,0.625916
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1845.629008,0.621564
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1362.24231,0.631975
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,2084.013003,0.617058
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1538.191411,0.627882
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1447.546,0.629896
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,485.096589,0.657967
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,2657.127893,0.60714
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,3188.2068,0.599074
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,429.607845,0.659945
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,404.291113,0.661415
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1736.866341,0.62371
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,135.484634,0.676049
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,336.945895,0.664119
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,100.0,0.677843
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,3387.852488,0.596246
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,3188.2068,0.599074
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,143.968689,0.675745
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,3000.326206,0.60187
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1538.191411,0.627882
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,106.262006,0.678039
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1845.629008,0.621564
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,2214.514014,0.614679
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,2084.013003,0.617058
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1961.202399,0.619347
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,119.986953,0.67628
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,358.045466,0.663025
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1206.419499,0.635641
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,2353.187005,0.61227
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,2500.543706,0.609742
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,152.984017,0.675013
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,380.466293,0.66215
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,317.089719,0.665042
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,298.403665,0.665816
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,280.818777,0.666937
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,264.270165,0.668209
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,248.69676,0.66834
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,234.041094,0.669912
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,220.249084,0.670058
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,207.269835,0.670792
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,195.055452,0.672118
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,183.56086,0.673
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,172.743644,0.67361
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,162.563884,0.674254
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,1634.513043,0.625916
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,618.500784,0.652721
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,112.916138,0.678102
y = 0.0010x + 0.1,0.001,0.1,501,320,0.42000000000000004,2823.517389,0.604587
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1634.513043,0.625916
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,3000.326206,0.60187
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,515.473364,0.656733
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1845.629008,0.621564
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1736.866341,0.62371
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,2823.517389,0.604587
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,2500.543706,0.609742
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1362.24231,0.631975
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,207.269835,0.670792
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1961.202399,0.619347
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1281.965555,0.633873
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1135.325362,0.637498
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1068.420792,0.639132
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1447.546,0.629896
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,3000.326206,0.60187
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,837.973524,0.645629
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,162.563884,0.674254
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1206.419499,0.635641
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,2084.013003,0.617058
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,2657.127893,0.60714
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1005.4589,0.640946
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,162.563884,0.674254
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,152.984017,0.675013
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,143.968689,0.675745
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,135.484634,0.676049
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,127.500543,0.675804
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,119.986953,0.67628
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,112.916138,0.678102
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,106.262006,0.678039
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,100.0,0.677843
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,3387.852488,0.596246
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,3188.2068,0.599074
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,1538.191411,0.627882
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,946.207343,0.642554
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,195.055452,0.672118
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,890.447473,0.644148
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,234.041094,0.669912
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,172.743644,0.67361
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,234.041094,0.669912
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,742.120246,0.648804
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,195.055452,0.672118
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,183.56086,0.673
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,172.743644,0.67361
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,152.984017,0.675013
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,143.968689,0.675745
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,2353.187005,0.61227
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,207.269835,0.670792
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,135.484634,0.676049
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,119.986953,0.67628
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,112.916138,0.678102
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,100.0,0.677843
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,220.249084,0.670058
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1206.419499,0.635641
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,100.0,0.677843
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,127.500543,0.675804
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,220.249084,0.670058
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,264.270165,0.668209
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,280.818777,0.666937
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,698.387201,0.650011
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,657.231338,0.651431
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,618.500784,0.652721
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,582.052617,0.654272
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,547.752335,0.65529
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,515.473364,0.656733
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,485.096589,0.657967
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,456.509913,0.658954
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,429.607845,0.659945
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,404.291113,0.661415
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,380.466293,0.66215
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,358.045466,0.663025
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,317.089719,0.665042
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,248.69676,0.66834
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,336.945895,0.664119
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,788.591858,0.647131
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,183.56086,0.673
y = 0.0010x + 0.1,0.001,0.1,501,400,0.5,1961.202399,0.619347
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,2214.514014,0.614679
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,152.984017,0.675013
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,143.968689,0.675745
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,135.484634,0.676049
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,127.500543,0.675804
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,172.743644,0.67361
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,106.262006,0.678039
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,162.563884,0.674254
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,195.055452,0.672118
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,3000.326206,0.60187
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,2823.517389,0.604587
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,2657.127893,0.60714
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,2500.543706,0.609742
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,112.916138,0.678102
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,3387.852488,0.596246
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,3188.2068,0.599074
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,119.986953,0.67628
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,207.269835,0.670792
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,220.249084,0.670058
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,298.403665,0.665816
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,456.509913,0.658954
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,429.607845,0.659945
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,404.291113,0.661415
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,380.466293,0.66215
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,358.045466,0.663025
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,336.945895,0.664119
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,317.089719,0.665042
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,298.403665,0.665816
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,280.818777,0.666937
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,264.270165,0.668209
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,248.69676,0.66834
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,234.041094,0.669912
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,2353.187005,0.61227
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,2214.514014,0.614679
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1961.202399,0.619347
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,183.56086,0.673
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,485.096589,0.657967
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,456.509913,0.658954
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,582.052617,0.654272
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,547.752335,0.65529
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,515.473364,0.656733
y = 0.0010x + 0.1,0.001,0.1,501,80,0.18,106.262006,0.678039
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,2084.013003,0.617058
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,429.607845,0.659945
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,657.231338,0.651431
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,380.466293,0.66215
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,358.045466,0.663025
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,336.945895,0.664119
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,317.089719,0.665042
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,298.403665,0.665816
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,280.818777,0.666937
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,248.69676,0.66834
y = 0.0010x + 0.1,0.001,0.1,501,240,0.33999999999999997,582.052617,0.654272
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,618.500784,0.652721
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,404.291113,0.661415
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,264.270165,0.668209
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,485.096589,0.657967
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,698.387201,0.650011
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1736.866341,0.62371
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1634.513043,0.625916
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1538.191411,0.627882
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1447.546,0.629896
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1362.24231,0.631975
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,788.591858,0.647131
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,742.120246,0.648804
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1135.325362,0.637498
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1068.420792,0.639132
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1005.4589,0.640946
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,946.207343,0.642554
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,890.447473,0.644148
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1281.965555,0.633873
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,837.973524,0.645629
y = 0.0010x + 0.1,0.001,0.1,501,160,0.26,1845.629008,0.621564
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,380.466293,0.763279
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,1281.965555,0.726484
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,240,0.64,152.984017,0.779578
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,358.045466,0.764431
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,336.945895,0.765821
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,317.089719,0.767013
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,207.269835,0.774376
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,280.818777,0.76943
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,234.041094,0.773152
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,240,0.64,657.231338,0.749375
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,195.055452,0.775963
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,183.56086,0.777051
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,429.607845,0.760442
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,298.403665,0.768032
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,240,0.64,1736.866341,0.713312
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,400,1.0000000000000002,106.262006,0.783388
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,1206.419499,0.728799
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,172.743644,0.777831
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,1135.325362,0.731205
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,1068.420792,0.733354
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,1005.4589,0.735695
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,946.207343,0.737798
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,890.447473,0.739877
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,837.973524,0.74182
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,788.591858,0.74378
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,742.120246,0.745921
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,698.387201,0.747534
y = 0.0023x + 0.1,0.0022500000000000003,0.1,502,320,0.8200000000000001,657.231338,0.749375
